	mean_PythonSR_PythonFilter_OTFtime	min_PythonSR_PythonFilter_OTFtime	max_PythonSR_PythonFilter_OTFtime	firstquartile_PythonSR_PythonFilter_OTFtime	thirdquartile_PythonSR_PythonFilter_OTFtime	mean_PythonSR_SejitsFilter_OTFtime	min_PythonSR_SejitsFilter_OTFtime	max_PythonSR_SejitsFilter_OTFtime	firstquartile_PythonSR_SejitsFilter_OTFtime	thirdquartile_PythonSR_SejitsFilter_OTFtime	mean_SejitsSR_SejitsFilter_OTFtime	min_SejitsSR_SejitsFilter_OTFtime	max_SejitsSR_SejitsFilter_OTFtime	firstquartile_SejitsSR_SejitsFilter_OTFtime	thirdquartile_SejitsSR_SejitsFilter_OTFtime	mean_CombBLAS_OTFtime	min_CombBLAS_OTFtime	max_CombBLAS_OTFtime	firstquartile_CombBLAS_OTFtime	thirdquartile_CombBLAS_OTFtime	
166.0	33.147194	-	-	-	-	9.258991	-	-	-	-	5.358903	-	-	-	-	2.90984	-	-	-	-	
169.75	33.920741	-	-	-	-	9.473063	-	-	-	-	5.168007	-	-	-	-	2.85694	-	-	-	-	
173.5	34.063596	-	-	-	-	9.981459	-	-	-	-	6.07876	-	-	-	-	2.90476	-	-	-	-	
177.25	33.913593	-	-	-	-	10.40973	-	-	-	-	6.767231	-	-	-	-	2.86999	-	-	-	-	
181.0	33.869719	-	-	-	-	10.326842	-	-	-	-	8.288027	-	-	-	-	2.71386	-	-	-	-	
255.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
256	14.3684657067	14.2696931362	14.5246210098	14.3042207956	14.4460277557	3.05261100829	2.97864508629	3.31979990005	2.99478459358	3.06407701969	1.26048901677	1.20866298676	1.67461419106	1.21069574356	1.23615664244	1.255735625	1.20686	1.30746	1.21999	1.2791275	
264.0	14.320362	-	-	-	-	3.069488	-	-	-	-	1.217236	-	-	-	-	1.27903	-	-	-	-	
272.0	14.316697	-	-	-	-	3.098081	-	-	-	-	1.217548	-	-	-	-	1.27201	-	-	-	-	
280.0	14.34172	-	-	-	-	2.994027	-	-	-	-	1.209142	-	-	-	-	1.26746	-	-	-	-	
288.0	14.307733	-	-	-	-	2.997057	-	-	-	-	1.210669	-	-	-	-	1.28802	-	-	-	-	
296.0	14.282698	-	-	-	-	3.3198	-	-	-	-	1.210776	-	-	-	-	1.21493	-	-	-	-	
304.0	14.325446	-	-	-	-	3.021838	-	-	-	-	1.211881	-	-	-	-	1.26278	-	-	-	-	
312.0	14.298381	-	-	-	-	3.047844	-	-	-	-	1.211214	-	-	-	-	1.20686	-	-	-	-	
320.0	14.30305	-	-	-	-	2.980146	-	-	-	-	1.208663	-	-	-	-	1.21313	-	-	-	-	
328.0	14.269693	-	-	-	-	2.989188	-	-	-	-	1.212964	-	-	-	-	1.25917	-	-	-	-	
336.0	14.357027	-	-	-	-	2.978645	-	-	-	-	1.209559	-	-	-	-	1.21278	-	-	-	-	
344.0	14.4482	-	-	-	-	3.28054	-	-	-	-	1.233804	-	-	-	-	1.30746	-	-	-	-	
352.0	14.524621	-	-	-	-	3.016086	-	-	-	-	1.674614	-	-	-	-	1.27916	-	-	-	-	
360.0	14.451399	-	-	-	-	3.021145	-	-	-	-	1.35603	-	-	-	-	1.29372	-	-	-	-	
368.0	14.439511	-	-	-	-	3.004265	-	-	-	-	1.22608	-	-	-	-	1.23517	-	-	-	-	
376.0	14.406749	-	-	-	-	3.008659	-	-	-	-	1.320704	-	-	-	-	1.25768	-	-	-	-	
384.0	14.502164	-	-	-	-	3.014967	-	-	-	-	1.236941	-	-	-	-	1.24241	-	-	-	-	
575.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
576	6.89938652515	6.52757000923	9.95421385765	6.58368134499	6.81977474689	1.62648814917	1.34355092049	4.88813781738	1.37604945898	1.44046854973	1.14983616769	0.564019918442	6.96167612076	0.590209841728	0.824904561043	0.5678465	0.537268	0.591848	0.55301725	0.58086775	
594.0	9.954214	-	-	-	-	4.888138	-	-	-	-	6.961676	-	-	-	-	0.56193	-	-	-	-	
612.0	6.918853	-	-	-	-	1.426616	-	-	-	-	0.814739	-	-	-	-	0.589183	-	-	-	-	
630.0	6.682113	-	-	-	-	1.440236	-	-	-	-	0.828293	-	-	-	-	0.58063	-	-	-	-	
648.0	6.856231	-	-	-	-	1.566668	-	-	-	-	1.273214	-	-	-	-	0.582687	-	-	-	-	
666.0	6.753819	-	-	-	-	1.455705	-	-	-	-	0.813337	-	-	-	-	0.576732	-	-	-	-	
684.0	6.825753	-	-	-	-	1.440546	-	-	-	-	1.164357	-	-	-	-	0.537268	-	-	-	-	
702.0	6.80184	-	-	-	-	1.366186	-	-	-	-	0.795756	-	-	-	-	0.564674	-	-	-	-	
720.0	6.586566	-	-	-	-	1.376522	-	-	-	-	0.581123	-	-	-	-	0.545449	-	-	-	-	
738.0	6.58272	-	-	-	-	1.392224	-	-	-	-	0.59168	-	-	-	-	0.5768	-	-	-	-	
756.0	6.52757	-	-	-	-	1.375892	-	-	-	-	0.689097	-	-	-	-	0.540869	-	-	-	-	
774.0	6.630708	-	-	-	-	1.388719	-	-	-	-	0.58972	-	-	-	-	0.559201	-	-	-	-	
792.0	6.627044	-	-	-	-	1.394581	-	-	-	-	0.70616	-	-	-	-	0.591848	-	-	-	-	
810.0	6.701296	-	-	-	-	1.416365	-	-	-	-	0.56402	-	-	-	-	0.567906	-	-	-	-	
828.0	6.567952	-	-	-	-	1.343551	-	-	-	-	0.681599	-	-	-	-	0.580947	-	-	-	-	
846.0	6.791594	-	-	-	-	1.367252	-	-	-	-	0.766302	-	-	-	-	0.578464	-	-	-	-	
864.0	6.581912	-	-	-	-	1.38461	-	-	-	-	0.576305	-	-	-	-	0.550956	-	-	-	-	
1023.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
1024	4.79564844072	3.74820995331	17.4418568611	3.79803621769	4.05582594872	1.99807851017	0.802054166794	15.6882719994	0.814945042133	1.30920475721	1.19930164516	0.342554092407	9.48271822929	0.413150727749	0.86589717865	0.3470638125	0.334492	0.368132	0.340472	0.3524165	
1056.0	17.441857	-	-	-	-	15.688272	-	-	-	-	9.482718	-	-	-	-	0.368132	-	-	-	-	
1088.0	4.503915	-	-	-	-	2.072098	-	-	-	-	1.236689	-	-	-	-	0.345702	-	-	-	-	
1120.0	3.947467	-	-	-	-	1.386427	-	-	-	-	0.633457	-	-	-	-	0.344393	-	-	-	-	
1152.0	4.009677	-	-	-	-	1.042036	-	-	-	-	0.349081	-	-	-	-	0.342113	-	-	-	-	
1184.0	3.862594	-	-	-	-	1.11855	-	-	-	-	0.988166	-	-	-	-	0.353702	-	-	-	-	
1216.0	3.940528	-	-	-	-	1.338809	-	-	-	-	0.592619	-	-	-	-	0.349061	-	-	-	-	
1248.0	4.133247	-	-	-	-	1.084138	-	-	-	-	0.664071	-	-	-	-	0.352919	-	-	-	-	
1280.0	3.762527	-	-	-	-	1.036199	-	-	-	-	0.350991	-	-	-	-	0.350909	-	-	-	-	
1312.0	3.932059	-	-	-	-	1.110163	-	-	-	-	0.574136	-	-	-	-	0.335334	-	-	-	-	
1344.0	3.766596	-	-	-	-	1.220392	-	-	-	-	0.639649	-	-	-	-	0.334492	-	-	-	-	
1376.0	3.74821	-	-	-	-	0.812931	-	-	-	-	0.58117	-	-	-	-	0.360265	-	-	-	-	
1408.0	4.070628	-	-	-	-	0.802054	-	-	-	-	0.883062	-	-	-	-	0.347577	-	-	-	-	
1440.0	3.776517	-	-	-	-	0.816395	-	-	-	-	0.696571	-	-	-	-	0.348306	-	-	-	-	
1472.0	3.887191	-	-	-	-	0.815137	-	-	-	-	0.359489	-	-	-	-	0.341486	-	-	-	-	
1504.0	4.01142	-	-	-	-	0.814881	-	-	-	-	0.814403	-	-	-	-	0.340134	-	-	-	-	
1536.0	3.935943	-	-	-	-	0.810774	-	-	-	-	0.342554	-	-	-	-	0.338496	-	-	-	-	
2047.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2048	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2112.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2176.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2240.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2304.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2368.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2432.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2496.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2560.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2624.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2688.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2752.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2816.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2880.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2944.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
3008.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
3072.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
